standard_inchi_key,canonical_smiles
LZZLUTHZLPINEI-UHFFFAOYSA-N,C=CCn1c(SCn2nnc3ccccc3c2=O)nnc1-c1ccc(Br)cc1
PMDWIEBTNRBTOF-UHFFFAOYSA-N,CN1CCN(CCC(=O)Nc2cccc(Br)c2)CC1
NBPXCYKNOJWAMV-HVNZXBJASA-N,CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cn3)c2)=C(O)O1
YMWXQEPXNNIXDH-KAMYIIQDSA-N,O=C1C(=Cc2ccccc2)SC(=S)N1NS(=O)(=O)c1ccccc1
WPNBZKYCSYYZKC-AFEATMMKSA-N,CC(C)CC(NC(=O)C(Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)NC(C=C(C#N)C(N)=O)CC1CCCNC1=O
JYAHFMKZJRVTDT-UHFFFAOYSA-N,Cc1n[nH]c2ccc(F)c(Oc3cc(C#N)cc(C#N)c3)c12
KRXMYBAZKJBJAB-UHFFFAOYSA-N,Cc1ccc(-n2sc3ccccc3c2=O)cc1
ANKNVCPUPWBADA-UHFFFAOYSA-N,COc1cccc(-c2csc(N3CCN(C(=O)NC45CC6CC(CC(C6)C4)C5)CC3)n2)c1
AZADDIKJTKOILS-UHFFFAOYSA-N,COc1ccccc1C(=O)Nc1nnc(-c2ccccc2)s1
LRXLNMZQHZJZBB-UHFFFAOYSA-N,CN(C)CC(C)(C)CNC(=O)C1CCN(Cc2ccccc2O)CC1
VZNNJZGVQVNHCM-CDNLURBZSA-N,CNC(=O)C(NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC1c2ccccc2CC1O)C(C)C
ZWDMOCLWOFLYJB-UHFFFAOYSA-N,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc(Br)cc23)c1
IUMHRUARKLDHBC-UHFFFAOYSA-N,O=C(OCCCCN1C(=O)c2ccccc2C1=O)c1[nH]nc2ccccc12
BUWQOPHMYRXMLL-NXZHAISVSA-N,COc1ccc(C=CC(=O)C=Cc2ccc(OC)c(OC)c2)cc1OC
AOQCYGJNZZJEEH-ZKBLBJRCSA-N,NC(C(=O)Nc1cncc(F)c1CCC1CNC(COC(=O)NCC(F)(F)F)CO1)C(c1ccc(F)cc1)c1cccc(F)c1
FGVZGKBPFSIXCV-UHFFFAOYSA-N,COC(=O)c1cc(C(=O)c2c(C)cc3ccccn23)cc([N+](=O)[O-])c1
BZNPZORSSGQUPW-UHFFFAOYSA-N,CN(C)S(=O)(=O)c1ccc(C(=O)Oc2ccccc2)cc1
SEYFXASTLISDNM-UHFFFAOYSA-N,CCOc1ccc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c2cccnc12
DLZDPGBOQGNSNO-UHFFFAOYSA-N,O=C1C=C(O)CC(c2ccc(Cl)cc2)C1
RSWUPGBHTNDRTC-MDZDMXLPSA-N,Cc1ccc(-n2nc3cc(C)c(NC(=S)NC(=O)C=Cc4ccco4)cc3n2)cc1
YRKTXSRZHPUTDL-CXUHLZMHSA-N,COC(=O)C1=C(O)C(=Cc2ccc(CNS(=O)(=O)c3ccc(Cl)cc3)o2)N=C1C
YJEJKUQEXFSVCJ-JZHPEXRDSA-N,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CC(C)(C)C(=O)O)C(C)(C)C5CCC43C)C12
DDGDICBAMPKPJO-UHFFFAOYSA-N,CCN1CCN(CCCNC(=O)C2CCCN(c3nnc(-n4cccc4)s3)C2)CC1
PMOWBYMLWAUTHE-UHFFFAOYSA-N,COc1ccc(N(CC(=O)Nc2cc(C)on2)S(=O)(=O)c2cc(C)ccc2C)cc1
BIOBWLQASQCWSC-UHFFFAOYSA-N,NC(=O)CCn1c(C(=O)c2cc(Cl)c(N)c(Cl)c2)c2ccccc2[n+]1[O-]
GHAIJXYKPGHKNY-UHFFFAOYSA-N,CCC(C)c1ccc(O)c(NC(=O)c2nc[nH]n2)c1
IIMFQQNAZVPPPQ-UHFFFAOYSA-N,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NCc1ccc(F)cc1
GEDHZAQXEAFMRB-UHFFFAOYSA-N,C=CCNc1nc(NCc2ccco2)nc(OCC)n1
XRESPDQVPMSLGC-UHFFFAOYSA-N,O=c1c2cccn2c2ncccc2n1CCNC(=S)Nc1ccc(Br)cn1
ACWYHAKFRZJNKM-UHFFFAOYSA-N,Cc1cccc(NC(=O)c2cc(NC(=O)C3CC=CCC3C(=O)O)ccc2N2CCOCC2)c1
BVEOSMIZFYTGKJ-YAUQGLDISA-N,CC1=C(CCOC(=O)C2=CC2)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CCC(=O)O)c(CCC(=O)O)c4C)c(CCOC(=O)C1=CC1)c3C
CIAUYDNALIJKPK-UHFFFAOYSA-N,CCCNc1[nH]cnc2ncnc1-2
YJLQBDQPQIUHKW-UHFFFAOYSA-N,CCC(C)NC(=O)C1CCC(=O)N(c2ccc3c(c2)OCO3)C1c1ccc(OC)cc1
AEOCCSKJQVZLNC-UHFFFAOYSA-N,C=CCn1c(O)c(N=NC(=S)Nc2cccc(C)c2)c2ccccc21
HLGHNIDFCLZGPX-UHFFFAOYSA-N,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1SCC(=O)O
VNLAXPSXQWQHOY-UHFFFAOYSA-N,Cn1ncnc1-c1cc(F)ccc1CNC(=O)c1nc(C2CCOC2)n(C)c(=O)c1O
JIEINYQEXWLMCU-UHFFFAOYSA-N,COc1ccccc1NC(=O)c1cc2cc(Br)ccc2cc1O
NDSUCILDMAXMGL-DAXSKMNVSA-N,COCCOC(=O)C=C1NC(=O)CS1
VYANBIBLIUKGJH-XPGKHFPBSA-N,C=COCCN1C(=O)N(CCOC=C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1
BSXBIRZDBXZHTE-UHFFFAOYSA-N,COc1ccc(-c2cc(C3CCN(c4cc(Cl)nc(N)n4)CC3)[nH]n2)cc1
RADJBUZJOJNGEO-UHFFFAOYSA-N,O=C(O)c1nc(NCc2ccccc2)ncc1Cl
BEWBQJJGUXRXEE-AWNIVKPZSA-N,Cc1cc(-c2nnc(S)n2N=Cc2ccc(C)s2)[nH]n1
AUUBSEVTDIKILH-UHFFFAOYSA-N,Oc1[nH]c(Nc2ccc(Cl)cc2)nc2ncnc1-2
AEZIKUPXULQGJB-UHFFFAOYSA-N,COc1ccc(CCNc2ccc(C(CC(N)=O)NC(=O)c3cc(C)cc(C)c3)cc2[N+](=O)[O-])cc1
ZHLIBGVCPIYWGR-LSFURLLWSA-N,Cc1sc2ncnc(NN=Cc3c(O)ccc4ccccc34)c2c1C
SBANPCQIPOMRKL-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1Cl)c1snnc1-c1ccccc1
XITPERBRJNUFSB-BVBGJJFLSA-N,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1c[nH]c2ccccc12)C(=O)O
UXDTXNQAUDAVRJ-FNCQTZNRSA-N,O=C(O)COc1ccc(Br)cc1C=C1CCC(=Cc2cc(Br)ccc2OCC(=O)O)C1=O
UOINCVLWYNHVCT-CXUHLZMHSA-N,Cc1cccc(-c2nnc(S)n2N=Cc2ccc(C)o2)c1
DNMURKUHEIAJOH-UHFFFAOYSA-N,CCCc1c(O)nc2ccc(C)cc2c1C
XASMLEBZVUUDMX-UHFFFAOYSA-N,CCc1cccc(NC(=O)Nc2cccs2)c1
PEVUADOTIMGODI-UHFFFAOYSA-N,CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)OC=C2C1=O
AQYDWJLLFQFFDZ-UHFFFAOYSA-N,CCC(c1nnnn1CCOC)N1CCN(c2cccc(C(F)(F)F)c2)CC1
DIHFEYULIOEUJL-BEVYGMRJSA-N,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CN(c3ccc(-c4ccccc4)cc3)CN2C1=O
UORKIKBNUWJNJF-UHFFFAOYSA-N,O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc21
UAAYYKMYQJYAMU-BUSXIPJBSA-N,CCC(c1cccc(NC(=O)C(C)NC(=O)OC(C)(C)C)c1)c1c(O)oc2ccccc2c1=O
USLQQKHVMNTWAC-UHFFFAOYSA-N,Cc1cc(C)n(-c2nc3ccccc3nc2N2CCN(S(=O)(=O)c3ccc(F)c(C)c3)CC2)n1
WHGNKACDSDZLNU-UHFFFAOYSA-N,N=C(Cc1cccs1)NOC(=O)COc1ccc(Br)cc1
GAKBJPUAVSVXHC-UHFFFAOYSA-N,Cc1ccccc1-n1c(=O)cc(N2CC(C)OC(C)C2)[nH]c1=O
KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
YUXCQMTZGXAHRI-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)C4)cc12
CBVONKNRKVRZIS-HLCMLFPZSA-N,CC(=O)NC(CS(=O)(=O)c1cccc2cccnc12)C(=O)NC(Cc1ccccc1)C(O)CN1CC2CCSC2CC1C(=O)NC(C)(C)C
IKUMUPPMZRMFLD-UHFFFAOYSA-N,Cc1cc(N2CCOCC2)nc(N2CCOCC2)n1
GPAXISAHIUZPKZ-ZSUPJWAMSA-N,COC(=O)NC(C(=O)NC(c1ccc(C(CO)N(C(C)C)S(=O)(=O)c2ccc3[nH]ccc3c2)s1)C(F)(F)F)C(c1ccccc1)c1ccccc1
VTVWKVYGAZNCRN-UHFFFAOYSA-N,Oc1cc(N=Nc2ccc(Cl)cc2)nc(O)n1
RFZIVXVNTFDMOQ-RQZCQDPDSA-N,O=C(NCc1ccccn1)c1ccc(C=NO)nc1
WGLILLWPZIBWTQ-UHFFFAOYSA-N,CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C
XSOOYTWLQLUBLV-SDNWHVSQSA-N,Cn1cnnc1SCC(=O)N1N=C2C(=Cc3ccco3)CCCC2C1c1ccco1
XUUFVGCRXHMBIL-UHFFFAOYSA-N,CCc1cc(NCc2ccc3ccccc3c2)c(S)nc1C
ZGEJYBHFLKWRSK-UHFFFAOYSA-N,CCOC(=O)C(O)c1c2n(c3cccc(F)c13)COc1ccc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4cc3N(C)S(C)(=O)=O)nc1-2
BYDNPRBVNHWCGZ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(C#N)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
VHKDJSVNTHERMC-AWEZNQCLSA-N,COc1cc(O)cc(C2CC(=O)c3c(O)c(C)c(O)c(C)c3O2)c1
IBPXVEMHXHTNOE-UHFFFAOYSA-N,N#Cc1c(O)nc(SCC(=O)Nc2ccc(OC(F)(F)Cl)cc2)nc1-c1ccccc1
ILFIYBBQXVIHCB-XFXZXTDPSA-N,N#CC(=CNc1ccccc1)c1ccsc1
SCPMNOJUBFDSQT-UHFFFAOYSA-N,COc1cccc(OCc2nnc(SCC(=O)OCc3ccccc3)o2)c1
KRIUQPYVPZBPAS-UHFFFAOYSA-N,CCCCCCSc1cc(C)nc2ncnn12
RMYQRWHQORIKOK-UHFFFAOYSA-N,O=C(c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCN(c2ccccc2)CC1
POXMPAGVAMHLHD-UHFFFAOYSA-N,Oc1c(C(c2ccco2)N2CCN(C(c3ccccc3)c3ccccc3)CC2)sc2ncnn12
RXAQNYJIRCSOOG-LSCVHKIXSA-N,O=C(O)C(O)=CC(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccc(F)cc12
WQFLVOHCRSXFSU-UHFFFAOYSA-N,COC(=O)CNc1c(-c2ccccn2)nc2ccc(Br)cn12
AQBCDIPFESZHSZ-KKYXJMJZSA-N,CC(=O)NC(C(=O)NC(C(=O)NC(CC(=O)N1CCCC1)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)O)C(C)C)C(C)C
MAKBDUVVIUTSJR-UHFFFAOYSA-N,O=C(CN=C(S)N(Cc1ccccc1F)C1CCCCC1)NC1CC1
CXMSJFUMGNTMST-UHFFFAOYSA-N,CCOC1=CS(=O)(=O)Nc2ccc(Oc3ccccc3Br)cc21
QAHFXGJKIQAMTO-UHFFFAOYSA-N,CCOC(=O)c1sc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1C
IQBONHKOCWEXPI-UHFFFAOYSA-N,COc1ccccc1-n1c(C)c(C(=O)O)c2cc(OC)c3ccccc3c21
LTVYROXJAPCACF-WZJLIZBTSA-N,CNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NC)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
QGXRNGSGLCGRMX-UHFFFAOYSA-N,CCc1ccc2nc(SCC(=O)Nc3ccccc3N3CCOCC3)c(C#N)cc2c1
KIKHOMUPJRRQNU-UHFFFAOYSA-N,COc1cc(C(=O)NCCOc2cc(C)cc(C)c2)c(Br)c(OC)c1OC
WSZYPQKVIRJAOU-UHFFFAOYSA-N,O=C(NCCOc1ccc(F)cc1)c1ccccc1SCc1ccccc1
ZCTQTMUVKCQADC-UHFFFAOYSA-N,O=C(C1CCCC1)N1CCC(CC2CC(c3cccc(Br)c3)=NO2)(C(=O)NCC2CCCCC2)CC1
CRBHSIPIXSOHGB-UHFFFAOYSA-N,O=C(CCc1ccccc1)NC(=S)Nc1cccc(C(=O)O)c1
VUFGGALIONUSTC-UHFFFAOYSA-N,Cc1ccc(SCc2n[nH]c3c2C(c2ccco2)C(C#N)=C(N)O3)cc1
IFXYFJYLXAUGGL-FIEFRQEWSA-N,CCC(C)C(NC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCCc1ccccn1
GUPOAERNXWRBKK-YFWBWJTRSA-N,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(O)C1CCCCN1C(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C
RAFHALUWXUJNGM-UHFFFAOYSA-N,CCCc1cc(O)nc(SCC(=O)CSc2nc(O)cc(CCC)n2)n1
HQEGXAVUFIQMCR-UHFFFAOYSA-N,c1ccc2c(c1)C(=Nn1cnnc1)c1ccccc1-2
XDZUHJSPSKVQNN-MEDUHNTESA-N,CC(CC(N)=O)NC(CC1CC1)c1ccc(Cl)c(C(=O)c2ccc(N)nc2)c1F
QUWDHYVVJHSYHA-UHFFFAOYSA-N,COc1ccc(NS(=O)(=O)c2ccc3[nH]c(COc4cccc5ccccc45)nc3c2)cc1
WNKMXLKJTWDUMZ-UHFFFAOYSA-N,c1ccc(Cc2nnc3sc(-c4cccs4)nn23)cc1
HGXXVFYEBLIIOT-QZTJIDSGSA-N,Cc1ccc(SCC(C)CN2CCC(C(C)(C)C)CCC2=O)cc1
YIPRRRUTHXSMOT-KQWNVCNZSA-N,O=C(O)c1ccc(Cl)cc1-c1ccc(C=C2C(=O)N(c3ccccc3)N=C2c2ccccc2)o1
JKXWJXGTKZBEDD-UHFFFAOYSA-N,O=C(O)c1ccc(-c2cc(O)c(SCc3ccccc3)c(=O)o2)cc1
QDQUILKGBOPZRZ-UHFFFAOYSA-N,O=c1sc(N2CCN(c3ccc(F)cc3)CC2)nc2ccsc12
NQUARGOVHABFHH-UHFFFAOYSA-N,O=C(O)c1cc(-c2cccc(Cl)c2)nc2nc(N3CCCCC3)sc12
RQGHLASMYPXWEW-UHFFFAOYSA-N,COc1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1
IPGJULBBZTXANY-UHFFFAOYSA-N,C=CCC1(c2ccccc2)Sc2ccccc2-n2cccc2C1=O
BZYCPNBCXRXZBC-UHFFFAOYSA-N,COc1ccc(C(=O)N(Cc2nc(-c3ccc(C)cc3)no2)C(C)C)cc1OC
VIKJLUHSZSBRPD-UHFFFAOYSA-N,O=C(NCCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O
BUQDLBJJNRCSNP-UHFFFAOYSA-N,Cc1ccc(OCCn2cc(C)c(=O)n(Cc3ccccc3)c2=O)cc1
UTRZLPJCDLJLJQ-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2ccncc2)nc2c1c(C)nn2C
ODZMWPDIMSVFLS-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)Nc2ccc(Cl)cc2)cc1OC
IIRYXZKXMAAGME-UHFFFAOYSA-N,c1ccc(CN2CCN(c3nc4ccccc4c4ccccc34)CC2)cc1
AXTCBHUQJORWMX-FVYAUOJASA-N,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccc(OCP(=O)(OC)OC)cc2)NC(=O)OC2COC3OCCC23)cc1
JLZDHJHNHSOZKN-JYRVWZFOSA-N,O=C(O)C(=O)C=C(O)c1cccn1Cc1ccc(O)cc1
IOCVQVIUFPSTLP-SEQHWMEXSA-N,CC(=O)NC(C(=O)NC(C)C)C1CC(C(=O)O)CC1N=C(N)N
IDHYHXADOSYRIZ-UHFFFAOYSA-N,COc1cccc(-c2nnc(SCC(=O)N(C(C)C)C(C)C)o2)c1
VUZNVDLJKLSSRB-UHFFFAOYSA-N,COc1ccc(C(=O)NNC(=O)CSc2nnc(COc3ccccc3OC)n2C)cc1
PRNNXPYODRYKQY-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N2CCCC(C(=O)Nc3cccc(C(C)=O)c3)C2)cc1
HPGLBSZZIJWNOV-UHFFFAOYSA-N,Cc1cc(Cl)cc(C)c1OCCn1ccnc1
LAHKALPIMNSHSY-UHFFFAOYSA-N,CC(C)=CN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1
YKHANCHLSIYBTB-UHFFFAOYSA-N,Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(O)c2)cc1
CFBIDGRJQSJSBP-NZFKXIHBSA-N,COC(=O)C(NC(=O)C(NC(=O)C(C)N1CCC(C(C)N(C)C(C)C(=O)O)=CC(Cc2ccccc2)C1)C(C)C)C(C)C
HEQCBNOTEVVFJE-QUMXDLMTSA-N,CCN(CC)CC(O)CNC(=O)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C
PONUMWZQSDCKKP-UHFFFAOYSA-N,O=C(NCCN1CCc2ccccc2C1)C1CC(=O)N(C2CCCC2)C1
VXVGANJCDDDWQK-UHFFFAOYSA-N,Fc1ccccc1N1CCN(c2cnc3ccccc3n2)CC1
MRLZHJSWDCUIEE-DYLXNGORSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2C(N)C1O
QFABODRYARQEBM-UHFFFAOYSA-N,O=C(O)c1ccc2nc(-c3ccccc3)c(C3CCCCC3)cc2c1
KBRMMPNHNZOTJS-UHFFFAOYSA-N,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccc(Cl)cc3)n(CC(=O)N3CCS(=O)(=O)CC3)c2c1
FVGCLEZIWLACCE-UHFFFAOYSA-N,Cc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)nc1
IQEZKOGXEAKDON-UHFFFAOYSA-N,CCOC(=O)c1ccc2nc(NC(=O)C(C)C)sc2c1
YARNNPMHKWLMOC-VXLYETTFSA-N,O=C(O)c1ccc(NN=Cc2ccc3nccnc3c2)cc1
GBPNYBLDHFZYPV-UHFFFAOYSA-N,O=C(NCC1CCCO1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccc(-c2ccccc2)[nH]1
MKCPRRAGYRSZSW-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(NC(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)cc1
SZEAPMQKQDLLFN-UHFFFAOYSA-N,Cc1cccc(NC(=S)N=C(N)Nc2nc(C)c3cc(C)ccc3n2)c1
KQIAHMAJIDFFKJ-SRZZPIQSSA-N,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(=O)O)cc3)c(=O)n2C1c1cc(OC)c(OC)c(OC)c1
WPOVVFJNBNMDPC-UDWIEESQSA-N,O=C1C(=Cc2ccc(Cl)cc2Cl)N=C(c2ccccc2)N1Cc1ccncc1
UMNFXMBKXPZOQX-UHFFFAOYSA-N,O=C(CSc1ncn(-c2ccccc2)n1)c1cccs1
NVJXEMYYMSDBAO-UHFFFAOYSA-N,COCCn1cc(C(=O)N2CCC(C)CC2)c2c3ccccc3n(C)c2c1=O
YQDQWQNGHJURHC-UHFFFAOYSA-N,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)CSc1nc(N)cc(N)n1
JNJHWELHNKPDIB-UHFFFAOYSA-N,COc1cc(NC(=O)COC(=O)CSc2ccccc2F)c(C)cc1[N+](=O)[O-]
ZVVUFFNOQHYLCA-UHFFFAOYSA-N,Cn1c(=O)c(C(=O)NCc2ccc(F)cc2)c(O)c2ncc(Cc3ccc(F)cc3)cc21
CSFJHJLPCWAQHC-UHFFFAOYSA-N,Cc1ccc(NCCNc2ccc(C)cc2)cc1
JGPOMADTJWAHLY-UHFFFAOYSA-N,CCCCC(=O)NC(=S)NNC(=O)c1ccc(OC)cc1
RVEFWDFDCPPOIN-UHFFFAOYSA-N,COc1ccc(C(NC(=O)C(C)C)c2ccc3cccnc3c2O)cc1
WILNOBIWENAFTR-UHFFFAOYSA-N,COc1cccc(CN2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)c1
SDIRBUIWZUCLRP-JVUFJMBOSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1-c1ccc(Br)o1
OFUIVIXOQVMGRY-UVBRKHIMSA-N,Cc1ccccc1Cn1cccc1C=CC(O)=CC(=O)C(=O)O
LHYCJLHQBCUQPC-UHFFFAOYSA-N,CCN1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21
RSWAAMVDMQXIKG-UHFFFAOYSA-N,CC1(C)Cc2c(c(N3CCOCC3)nc3sc(C(=O)N4CCCCC4)c(N)c23)CO1
AOMZDQMIOCTPQP-CFSTZTOESA-N,CC(C)(C)NC(=O)C1CN(Cc2cc3ccccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
OOUUXWLUOVCRHL-UHFFFAOYSA-N,Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C
OWEYKIWAZBBXJK-UHFFFAOYSA-N,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1
UETQYGACINQVKI-UHFFFAOYSA-N,Cc1ccccc1-c1nc2cc(N)ccc2o1
HKPDBQHHTHILOX-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1
FRBFHLSIUUMUJW-REZTVBANSA-N,Cc1c(C=NNC(=O)c2cc(Br)ccc2O)c(=O)n(C)c(=O)n1C
RLOJAFTZOANIHB-UHFFFAOYSA-N,Cc1ccc(O)c(-c2cc(C(F)(F)F)[nH]n2)c1
ARDXTNYXOIAXHF-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2nc(-c3cccs3)cs2)cc1
ICLWJYIQLBZYRS-ATVHPVEESA-N,O=C(O)C(=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1)NC(=O)c1ccccc1
XGARYUWFEJWQSH-UHFFFAOYSA-N,O=C(c1cc(COc2ccc(F)cc2Cl)on1)N1CCSCC1
JYDNGGLSEWJSMA-UHFFFAOYSA-N,CCOC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)SCC(=O)N3)CC1
BWJHOHOWSONGSI-ITYLOYPMSA-N,O=C(O)c1cccc(N2N=C(c3ccccc3)C(=Cc3ccc(-c4ccccc4)cc3)C2=O)c1
RLLSKRHPNIUXLR-UHFFFAOYSA-N,CC(=O)c1cccc(Nc2ncnc3ccc(Br)cc23)c1
CVFNZNIPHCSOQB-JLHYYAGUSA-N,COc1ccc(N2CCN(CCCNS(=O)(=O)c3c(C)noc3C=CN(C)C)CC2)cc1
NDDPZDNJJKSILL-ZRTHHSRSSA-N,O=C1N(Cc2ccc(CO)cc2)C(Cc2ccncc2)C(O)C(O)C(Cc2ccncc2)N1Cc1ccc(CO)cc1
PMVVPLDTDILEGK-UHFFFAOYSA-N,O=C1Nc2ccccc2C1=NNc1nc(-c2ccc(-c3ccccc3)cc2)cs1
IHGDBIIOKIOQQL-UHFFFAOYSA-N,CCOc1ccc2nc(O)c(CN(Cc3nnnn3Cc3ccco3)C3CCCCC3)cc2c1
WXBXRUPJOWGUKN-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nn2c(C)ccc2C)cc1
RIPDRDXHBVDPEQ-UHFFFAOYSA-N,Cn1c(CCN2CCN(c3ccccn3)CC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21
OPUMIADHMQAMRU-UHFFFAOYSA-N,Cc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1)S(C)(=O)=O
AKZPPWVKZPJCIU-UHFFFAOYSA-N,CSc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccc(C)cc3)cc2)cc1
QCIWKCRHSXGAJL-UHFFFAOYSA-N,CCCCn1cnnc1NS(=O)(=O)c1cc(C(=O)Nc2ccc(Cl)cc2)c(Cl)cc1S
IXOSNRVNJBGKRO-SBMMCKKCSA-N,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3C(O[N+](=O)[O-])COC23)cc1
HRSXSWWHSPEDHY-UDWIEESQSA-N,COc1ccc(C=C(NC(=O)c2ccccc2)c2nc3cc(Cl)ccc3[nH]2)cc1OC
DDKDZIDDFRMXPJ-UHFFFAOYSA-N,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccco1
QILKGTFTBNHYFG-UHFFFAOYSA-N,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccnc1
OQDQYYKJJNYCBJ-UHFFFAOYSA-N,CCCc1ccc2oc(C(=O)N3CCCC3)c(C)c2c1
ALEBYKRGJQQMMO-WQRHYEAKSA-N,CC(=NOc1nc(C)cc(C)n1)c1ccc(Br)cc1
HNFVAPPGYDZGHE-PZJWPPBQSA-N,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)C1OCc1ccccc1
XWWLEUCIKOWDIV-UHFFFAOYSA-N,O=C1C(O)=C(C(C2=C(O)C(=O)c3ccccc3C2=O)c2ccccc2)C(=O)c2ccccc21
XPDGICTXPUIDQR-UHFFFAOYSA-N,CC1CN(c2ccc([N+](=O)[O-])cc2F)CCN1C(=O)c1ccco1
KCAZHZNRZBHQFC-UHFFFAOYSA-N,Cc1cccc2[nH]c(C(=O)O)c(Sc3ccc(Cl)cc3)c12
REZYNFOIWKOLBD-UHFFFAOYSA-N,CSc1nc(-c2ccco2)nn1C(=O)c1ccco1
LIEQJIUJVAKWND-UHFFFAOYSA-N,Cc1cc(C)cc(OCC(=O)Nc2cc(NC(=O)COc3cc(C)cc(C)c3)cc(C(=O)O)c2)c1
